snapped_at,price,market_cap,total_volume
2021-10-22 00:00:00 UTC,34.492135342514196,9701115094.736254,644772384.4592319
2021-10-23 00:00:00 UTC,34.208327754018114,9627773626.02603,744788479.0642109
2021-10-24 00:00:00 UTC,35.83360241849028,10065537982.482668,707025571.4468126
2021-10-25 00:00:00 UTC,34.384616024250285,9656048676.921137,467722618.99350256
2021-10-26 00:00:00 UTC,35.366768050446,9942968408.902927,454062029.92534834
2021-10-27 00:00:00 UTC,42.95210435774217,12021810149.283943,1878903455.5733595
2021-10-28 00:00:00 UTC,36.91108689629717,10409642032.825907,1592951338.2390666
2021-10-29 00:00:00 UTC,38.16809858244042,10764390058.474276,969093307.6323678
2021-10-30 00:00:00 UTC,39.42002459106207,11031992301.086039,771669713.6974381
2021-10-31 00:00:00 UTC,37.186817041723536,10480183374.319271,528493682.74461704
2021-11-01 00:00:00 UTC,37.42964865246107,10559438134.395704,519743513.23734015
2021-11-02 00:00:00 UTC,37.47035701946299,10586218626.498158,658157421.1362734
2021-11-03 00:00:00 UTC,37.01494877052719,10376028453.184898,580153912.705495
2021-11-04 00:00:00 UTC,38.46322939809849,10745418087.84917,818788288.8554575
2021-11-05 00:00:00 UTC,37.50732235938287,10480314308.962368,679549193.7330769
2021-11-06 00:00:00 UTC,36.98112123506388,10400440988.029093,499859849.2678067
2021-11-07 00:00:00 UTC,36.332190312805274,10244147182.152508,461254817.0429436
2021-11-08 00:00:00 UTC,35.78945903726396,10083434738.869513,353094893.7422561
2021-11-09 00:00:00 UTC,36.60715911903402,10330121968.727354,568099913.0962951
2021-11-10 00:00:00 UTC,35.79848829869842,10095596531.394579,596355614.28915
2021-11-11 00:00:00 UTC,32.15140101655048,9038643681.271164,958058338.8137906
2021-11-12 00:00:00 UTC,33.10606452631609,9350310938.376373,545566048.3185666
2021-11-13 00:00:00 UTC,32.12603013231346,9058251585.803524,509823504.4305929
2021-11-14 00:00:00 UTC,32.66572630962995,9230015622.268797,318201232.5892422
2021-11-15 00:00:00 UTC,31.93353574466562,8970050189.54283,269835126.7263793
2021-11-16 00:00:00 UTC,31.569451611976646,8909778140.867317,439310632.93311363
2021-11-17 00:00:00 UTC,28.572022650816606,8078906654.448756,719487355.1582832
2021-11-18 00:00:00 UTC,29.575444957113888,8337175145.110306,544347500.4278063
2021-11-19 00:00:00 UTC,26.47573970299298,7469852037.283784,541730251.4231979
2021-11-20 00:00:00 UTC,28.209935345413683,7967362575.192305,368544115.6127031
2021-11-21 00:00:00 UTC,29.569252270589477,8349293735.817064,335268852.0135347
2021-11-22 00:00:00 UTC,31.37695234714589,8912097968.104969,532750488.1076877
2021-11-23 00:00:00 UTC,32.16650776929644,9110774498.972246,1150549965.8174536
2021-11-24 00:00:00 UTC,32.2012652071269,9114604077.278793,700434562.8361291
2021-11-25 00:00:00 UTC,29.658690334827252,8391670073.977803,506669333.43594575
2021-11-26 00:00:00 UTC,29.66471236828052,8414880384.023464,419140392.1396217
2021-11-27 00:00:00 UTC,26.979886142145855,7622319623.075558,708837722.9425206
2021-11-28 00:00:00 UTC,26.6771730763626,7535749992.005591,328799181.65488154
2021-11-29 00:00:00 UTC,27.359378847890362,7747316279.189924,371240244.205948
2021-11-30 00:00:00 UTC,28.038508154214156,7940355631.039586,337184501.79847175
2021-12-01 00:00:00 UTC,27.592033970045797,7853026387.363763,436538350.18983424
2021-12-02 00:00:00 UTC,26.615349321396934,7539593630.525845,378066238.42869544
2021-12-03 00:00:00 UTC,28.279911658651663,8019762550.936983,446846473.5721967
2021-12-04 00:00:00 UTC,32.70939631298948,9351281608.904308,1766732137.3352573
2021-12-05 00:00:00 UTC,28.050446818591425,7951023551.070164,1743237399.625734
2021-12-06 00:00:00 UTC,24.633648462656502,6950391853.077035,824285278.5577314
2021-12-07 00:00:00 UTC,24.34591656727006,6901113373.16055,799267750.177984
2021-12-08 00:00:00 UTC,24.292917508293808,6870769351.292518,525965427.1787748
2021-12-09 00:00:00 UTC,25.199720607543252,7139436879.322589,536408376.46783674
2021-12-10 00:00:00 UTC,22.58126586137882,6468513656.960284,383304204.7370069
2021-12-11 00:00:00 UTC,22.663499160784312,6478908461.171779,406735968.62479085
2021-12-12 00:00:00 UTC,24.34108891104911,6909717423.021141,450735731.5520387
2021-12-13 00:00:00 UTC,24.596391630080653,6943087545.046397,344278470.52384186
2021-12-14 00:00:00 UTC,21.758678252550393,6178935441.089958,383720189.1092557
2021-12-15 00:00:00 UTC,21.700585839055535,6150044743.511573,318291686.6217367
2021-12-16 00:00:00 UTC,22.35194093213134,6334587758.178769,423684439.93505216
2021-12-17 00:00:00 UTC,21.794446035019913,6193652395.81249,303499783.9185485
2021-12-18 00:00:00 UTC,21.3115799990798,6047767022.85508,279591203.2903458
2021-12-19 00:00:00 UTC,23.107866103174334,6534314844.346048,281237445.1596816
2021-12-20 00:00:00 UTC,22.186816266000246,6330402283.99428,276416211.7522777
2021-12-21 00:00:00 UTC,21.633196782753387,6171230871.88472,293942372.24048537
2021-12-22 00:00:00 UTC,23.56900212067942,6682291503.807505,308542180.42479545
2021-12-23 00:00:00 UTC,27.360362921334584,7752593052.224935,908180567.9130275
2021-12-24 00:00:00 UTC,28.545887232119252,8122922768.667216,717054898.3415011
2021-12-25 00:00:00 UTC,26.976263671401615,7661696798.306933,457902418.0412037
2021-12-26 00:00:00 UTC,29.491686244199528,8372487597.902967,419930390.73299897
2021-12-27 00:00:00 UTC,32.18242008932204,9111537414.186304,831271168.9033117
2021-12-28 00:00:00 UTC,29.770556009601595,8499267250.752295,643405324.5237522
2021-12-29 00:00:00 UTC,26.77837720583099,7658408631.436536,799813367.4549648
2021-12-30 00:00:00 UTC,27.993757799867403,7734245432.063119,788524290.5345699
2021-12-31 00:00:00 UTC,30.242086545043552,8608785747.321943,931538507.8964297
2022-01-01 00:00:00 UTC,32.511087536772024,9280496478.972542,1242541932.617942
2022-01-02 00:00:00 UTC,36.120485455453334,10292327717.066288,1518920712.8057306
2022-01-03 00:00:00 UTC,35.612887578155764,10143172221.418436,921332289.2297732
2022-01-04 00:00:00 UTC,39.34573684551364,11241777006.75242,1586196958.5243
2022-01-05 00:00:00 UTC,42.097936398552385,12275004299.240047,2250508635.3276887
2022-01-06 00:00:00 UTC,39.03544764836552,11189849558.588587,1979399565.1887863
2022-01-07 00:00:00 UTC,40.21120783303952,11464152953.76662,1814640279.0465083
2022-01-08 00:00:00 UTC,38.82629563948627,11210969888.949266,3203811605.166772
2022-01-09 00:00:00 UTC,36.00902221769303,10345325849.018055,1754901336.8082633
2022-01-10 00:00:00 UTC,35.10470527037186,10038802789.99514,1526091849.4547026
2022-01-11 00:00:00 UTC,37.924254718457874,10816505552.177544,2062125812.9070263
2022-01-12 00:00:00 UTC,38.86218624240033,11159365170.109425,1696201245.861521
2022-01-13 00:00:00 UTC,40.249675946363176,11505579349.567825,1664568662.9535646
2022-01-14 00:00:00 UTC,37.69824571426387,10905043523.30042,1323315126.3249073
2022-01-15 00:00:00 UTC,40.493562880638606,11554931430.017805,1260104620.8299878
2022-01-16 00:00:00 UTC,39.27955361389856,11260591458.043362,818132802.0321491
2022-01-17 00:00:00 UTC,43.52499869130848,12451582328.282324,1300923826.0248744
2022-01-18 00:00:00 UTC,39.31080440749911,11243811367.96096,1380038116.6588383
2022-01-19 00:00:00 UTC,38.34930828177989,10995966608.218847,1224724352.7226608
2022-01-20 00:00:00 UTC,36.92662179936451,10593765771.985468,985758651.5669775
2022-01-21 00:00:00 UTC,39.07276164194776,11285585080.167103,1780586124.5406477
2022-01-22 00:00:00 UTC,34.34976803122491,9853427973.379734,2885417892.7089376
2022-01-23 00:00:00 UTC,29.267803768360988,8400323320.151299,2083329345.1216266
2022-01-24 00:00:00 UTC,34.4643476848815,9829090509.556166,2141138012.6718352
2022-01-25 00:00:00 UTC,36.104308178158796,10361693527.149603,3497675035.8980274
2022-01-26 00:00:00 UTC,36.06152355950184,10331276974.018904,2150658970.105875
2022-01-27 00:00:00 UTC,32.49571070982426,9383601995.098368,2149672708.629963
2022-01-28 00:00:00 UTC,30.18353916305386,8662299700.286915,1474349362.5331912
2022-01-29 00:00:00 UTC,29.583590770619534,8470481418.548961,1148283605.371341
2022-01-30 00:00:00 UTC,29.221966221942843,8379304928.248502,814096164.782264
2022-01-31 00:00:00 UTC,27.29021994639074,7834653893.125428,709414300.3624048
2022-02-01 00:00:00 UTC,28.174290194508053,8049725330.16,845084220.2957767
2022-02-02 00:00:00 UTC,29.063002558735487,8380617107.024742,842535277.5653257
2022-02-03 00:00:00 UTC,26.41308374928689,7607479644.065063,588835395.543213
2022-02-04 00:00:00 UTC,29.49489566518412,8472747136.599482,981533471.535811
2022-02-05 00:00:00 UTC,31.11278153295213,8914581692.177204,1049656604.6773338
2022-02-06 00:00:00 UTC,30.881639634846454,8928958666.727245,741845953.5440284
2022-02-07 00:00:00 UTC,31.321912758638643,9020448279.15336,613687518.5917375
2022-02-08 00:00:00 UTC,31.754634723859542,9167343586.248861,990332805.9943941
2022-02-09 00:00:00 UTC,30.53102518115707,8798550837.309319,821540042.6081483
2022-02-10 00:00:00 UTC,30.963072795708523,8919335828.48077,593135847.6879745
2022-02-11 00:00:00 UTC,29.179916422671667,8403073633.325664,702149916.9586935
2022-02-12 00:00:00 UTC,26.557823043187096,7649426554.425297,556176253.573416
2022-02-13 00:00:00 UTC,27.046407032763103,7765396117.800915,570301727.1459777
2022-02-14 00:00:00 UTC,26.38992746168969,7618903067.338442,345636848.88258207
2022-02-15 00:00:00 UTC,27.220738553175977,7860219184.023976,484842319.0342694
2022-02-16 00:00:00 UTC,28.989646487577623,8397083911.699718,597491958.3250836
2022-02-17 00:00:00 UTC,28.575496580856043,8279725807.947251,418205245.21377057
2022-02-18 00:00:00 UTC,28.017107744402715,8083980100.492796,1078881238.511518
2022-02-19 00:00:00 UTC,27.070861420161155,7826711034.086908,648991059.3312029
2022-02-20 00:00:00 UTC,26.71728405125772,7698851971.6136465,302529848.836479
2022-02-21 00:00:00 UTC,26.292295506798705,7651307002.949011,449269159.18948627
2022-02-22 00:00:00 UTC,23.81989684344899,6925185222.461134,691016888.3835258
2022-02-23 00:00:00 UTC,24.848205422402017,7181622418.21377,559220705.6952095
2022-02-24 00:00:00 UTC,25.313447717424935,7335448412.069629,615704052.9006511
2022-02-25 00:00:00 UTC,24.965540501342506,7208090750.820684,1083238213.3602388
2022-02-26 00:00:00 UTC,27.310441566733804,7883875512.960071,703250018.2280912
2022-02-27 00:00:00 UTC,29.791537940633134,8540384062.716004,852713487.436738
2022-02-28 00:00:00 UTC,26.803174809105908,7718393712.63978,714853291.9779042
2022-03-01 00:00:00 UTC,31.49536230530685,9074717560.617199,1122205919.3365817
2022-03-02 00:00:00 UTC,31.136687643117885,9003272690.323544,1141368275.0290573
2022-03-03 00:00:00 UTC,32.27560276787394,9357629734.312382,1128957735.960252
