snapped_at,price,market_cap,total_volume
2018-07-27 00:00:00 UTC,7.748493431415062,687016419.8255956,147684399.40456596
2018-07-28 00:00:00 UTC,7.904631362980023,700860313.9570441,242069195.04361406
2018-07-29 00:00:00 UTC,7.753240588472343,688295856.0452981,338177589.5367927
2018-07-30 00:00:00 UTC,7.711125308061098,684561626.5683829,191970008.8937068
2018-07-31 00:00:00 UTC,7.434285447440867,660016070.1837927,193335472.82479474
2018-08-01 00:00:00 UTC,6.866081590782717,609587284.6184866,231364704.03819156
2018-08-02 00:00:00 UTC,6.813273814065397,604914771.3836999,235269490.02996644
2018-08-03 00:00:00 UTC,6.427270325695472,570659078.770776,179202499.8044981
2018-08-04 00:00:00 UTC,6.342953398002128,563188015.9373002,226600137.09203762
2018-08-05 00:00:00 UTC,6.261590977958441,555978985.7439747,225236117.69303268
2018-08-06 00:00:00 UTC,6.4766588293619805,575090827.5048169,136829496.61104712
2018-08-07 00:00:00 UTC,6.425384265202828,570553355.9080659,254776866.42551374
2018-08-08 00:00:00 UTC,6.05655961591304,537808103.5074306,136380408.5396948
2018-08-09 00:00:00 UTC,5.230429600753756,464449721.0462021,145977728.37883908
2018-08-10 00:00:00 UTC,5.386455800002649,478304476.82125443,136000264.82625198
2018-08-11 00:00:00 UTC,5.010907063112892,444956641.2892429,116841165.09194085
2018-08-12 00:00:00 UTC,4.685347735420815,416047746.51914907,121781220.58295381
2018-08-13 00:00:00 UTC,4.602684132340141,408707414.97430605,123900955.62359159
2018-08-14 00:00:00 UTC,4.1798869252306705,371164027.5491492,134104918.80283031
2018-08-15 00:00:00 UTC,4.4463527217482275,394825557.1571757,186773388.88145363
2018-08-16 00:00:00 UTC,4.447869454048125,394769211.8002853,179895800.56823304
2018-08-17 00:00:00 UTC,4.349054229646937,386136947.1406673,164082609.2642886
2018-08-18 00:00:00 UTC,5.001618429469912,443108088.23040724,238363861.30275294
2018-08-19 00:00:00 UTC,4.489021279825512,398379423.6547481,172891984.57889512
2018-08-20 00:00:00 UTC,4.598144052796114,408274102.82849246,130142639.3389222
2018-08-21 00:00:00 UTC,4.136985857712952,367601705.65889543,144883647.9286471
2018-08-22 00:00:00 UTC,4.286750441573909,380690951.4363908,113696923.53656103
2018-08-23 00:00:00 UTC,4.081212120369007,362253144.9962067,125038981.28710005
2018-08-24 00:00:00 UTC,4.164392288917827,369718065.1503821,90978271.18751936
2018-08-25 00:00:00 UTC,4.218246892280054,374127750.1536591,95645852.98839971
2018-08-26 00:00:00 UTC,4.2035948638570595,373278560.006073,84662603.45309882
2018-08-27 00:00:00 UTC,4.112663355697974,365194734.297847,93955079.6658636
2018-08-28 00:00:00 UTC,4.52025641153133,401219252.830339,111234476.86992015
