snapped_at,price,market_cap,total_volume
2018-05-24 00:00:00 UTC,0.3553306019865044,8256409.6341599235,254731.04208707792
2018-05-25 00:00:00 UTC,0.3889586497244628,9037786.008076109,140258.99053613254
2018-05-26 00:00:00 UTC,0.4706952699823783,11084975.748958595,289983.3767356613
2018-05-27 00:00:00 UTC,0.6431661658439475,15339652.622436136,745781.1847676345
2018-05-28 00:00:00 UTC,0.6455021096050422,15395365.38803804,426971.86812785454
2018-05-29 00:00:00 UTC,0.6629211485227813,16190941.513616607,973240.1118170781
2018-05-30 00:00:00 UTC,0.6034800944818953,14827041.845227512,631996.3390237816
2018-05-31 00:00:00 UTC,0.5994945566277214,14789979.133934245,411510.6409122922
2018-06-01 00:00:00 UTC,0.7557894505430173,18645891.075405244,1083456.209575722
2018-06-02 00:00:00 UTC,0.688259076745467,16979866.24110008,811992.4908224688
2018-06-03 00:00:00 UTC,0.6831007904985783,16852607.46099122,587752.3345568134
2018-06-04 00:00:00 UTC,0.7246260215031983,17877065.97074799,514352.50164487155
2018-06-05 00:00:00 UTC,0.7303568477991093,18018449.74212618,579461.1297843584
2018-06-06 00:00:00 UTC,0.7004366589702246,17336331.236133967,1038427.2473205858
2018-06-07 00:00:00 UTC,0.6476052384186136,16028720.535631409,765819.4429417356
2018-06-08 00:00:00 UTC,0.5917833385381006,14659829.071217343,994628.514532029
2018-06-09 00:00:00 UTC,0.5138341307094324,12728848.611666096,547055.0905114973
2018-06-10 00:00:00 UTC,0.5070366006436658,12560458.218795678,449884.33745592524
2018-06-11 00:00:00 UTC,0.4734078491434674,11727397.000666074,873635.243820042
2018-06-12 00:00:00 UTC,0.5003695963333926,12445338.207556674,768192.6738045837
2018-06-13 00:00:00 UTC,0.4163831156106931,10358847.853376897,388797.472246089
2018-06-14 00:00:00 UTC,0.4271242021612782,10626066.376861636,724382.8702946082
2018-06-15 00:00:00 UTC,0.430395999926161,10707462.701503022,791171.1093121364
2018-06-16 00:00:00 UTC,0.3884634675372547,9804105.090177378,833488.6743637983
2018-06-17 00:00:00 UTC,0.34908072411507945,8810156.913535854,764572.0391933718
2018-06-18 00:00:00 UTC,0.34460679607737643,8697243.179522179,614587.8307617711
2018-06-19 00:00:00 UTC,0.35811847082055626,9038253.056116883,700885.4174951757
2018-06-20 00:00:00 UTC,0.34791745083916126,8780798.03065814,499380.04449820565
2018-06-21 00:00:00 UTC,0.32652537744766913,8349206.555157171,617645.3007962139
2018-06-22 00:00:00 UTC,0.24290125684171635,6900039.164208535,537927.3201195333
2018-06-23 00:00:00 UTC,0.02045033231259815,580927.8046262144,1598652.1733633776
2018-06-24 00:00:00 UTC,0.039869271821669085,1132557.0752285474,1901864.149989223
2018-06-25 00:00:00 UTC,0.09775022413331123,2776767.743402525,3338055.577382649
2018-06-26 00:00:00 UTC,0.06175281943232864,1754197.8914544126,1207697.5640427643
2018-06-27 00:00:00 UTC,0.05217180695580746,1482032.311990795,1152521.3502785088
2018-06-28 00:00:00 UTC,0.04354888860420447,1237083.088139703,383879.01982375997
2018-06-29 00:00:00 UTC,0.0412433469662486,1171590.1063270338,104123.56329796839
2018-06-30 00:00:00 UTC,0.05899298475213915,1675799.9134955849,277315.62233893364
2018-07-01 00:00:00 UTC,0.06296926153551434,1788753.0776321564,668120.777867457
2018-07-02 00:00:00 UTC,0.06033678431310588,1713972.9131748695,131577.48628175468
2018-07-03 00:00:00 UTC,0.05829203562456034,1655888.2156505494,142845.29517587743
2018-07-04 00:00:00 UTC,0.048839585865181286,1387374.6872091123,68467.29103580097
2018-07-05 00:00:00 UTC,0.045236497120630506,1285022.5883654244,49622.41455870722
2018-07-06 00:00:00 UTC,0.03870798920114099,1099568.791567339,29434.931492314412
2018-07-07 00:00:00 UTC,0.03910812061271527,1110935.2309451792,48880.66537234909
2018-07-08 00:00:00 UTC,0.041666149999701294,1183600.5731624146,57156.045430388636
2018-07-09 00:00:00 UTC,0.04039054700058073,1147364.8172574986,47461.20346430667
2018-07-10 00:00:00 UTC,0.04035415133761874,1146330.9341763225,27989.641700892764
2018-07-11 00:00:00 UTC,0.03486049886556418,990274.0339173471,17043.25703511458
2018-07-12 00:00:00 UTC,0.029419541527362404,835714.0319950664,38328.630576396645
2018-07-13 00:00:00 UTC,0.025522987065310084,725025.5211852903,22043.332903887236
2018-07-14 00:00:00 UTC,0.02553375936468785,725331.5273729963,22683.07821579357
2018-07-15 00:00:00 UTC,0.023823367434194942,676744.8240351961,11532.83110401817
2018-07-16 00:00:00 UTC,0.022861366359034848,649417.484601375,11810.21626705291
2018-07-17 00:00:00 UTC,0.02352284826195921,668208.0462309819,11733.548782654745
2018-07-18 00:00:00 UTC,0.026529084019237856,753605.4819288293,17421.595397688165
2018-07-19 00:00:00 UTC,0.025835810283828708,733911.8171531156,6833.193833497121
2018-07-20 00:00:00 UTC,0.021221461714002292,602833.097087622,5157.027688623706
2018-07-21 00:00:00 UTC,0.018242684419211116,518215.6675083761,6091.766004224993
2018-07-22 00:00:00 UTC,0.017828052243420107,506437.30831461,1468.1898207971203
2018-07-23 00:00:00 UTC,0.017740208603397808,503941.95458790835,1428.7528873384354
2018-07-24 00:00:00 UTC,0.01860773505629471,528585.5755341606,2403.685832026009
2018-07-25 00:00:00 UTC,0.01894116944734952,538057.3682572071,6861.635700556263
2018-07-26 00:00:00 UTC,0.018241015183895155,518168.24993135664,5664.441687343663
2018-07-27 00:00:00 UTC,0.019468332451918247,553032.3643718478,4385.484909207351
